,Tweet,Username,Location,Created_at
1924,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",UMarchum,,2022-01-26 04:17:13
1925,"@indihomeborneo @IndiHome Ada 7 logo KIGP yang tersembunyi dalam gambar tersebut. 
#IndiHomeBorneo
#IndiHome… https://t.co/XUx1VFcZJ6",FreniAgustine,,2022-01-26 04:16:22
1926,"Nyusun resolusi sih gampang, tapi yang susah itu konsisten semangat buat mencapainya. Untungnya hari ini ada bincan… https://t.co/Rh17aRWVb0",vina_davita,"Bekasi, Jawa Barat",2022-01-26 04:16:14
1927,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",FreniAgustine,,2022-01-26 04:15:10
1928,"jangan hawatir indihome koneksi aman untuk anak didik kita, tidak bisa buka situs yang di blokir oleh kementrian in… https://t.co/0CQYPGMYd0",santihendarso,Semarang,2022-01-26 04:15:05
1929,@MySumatera Jawabannya Telur ❤️ #Indihome #InternetnyaIndonesia #BerjuangTanpaBatas Yuk guys ikutan😍 @ur_darlinzzz @uliulibuu @ednggg,itsvelisa,"Tangerang, Indonesia",2022-01-26 04:13:40
1930,"RT @MySumatera: Gengs, suka nonton Moto GP gak?🏁

Sekarang @indihome sudah punya channel SPO TV dan SPO TV 2 berisi tontonan olahraga premi…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:46
1931,"RT @MySumatera: Yuk yuk sedekah yuk!🥰

Mumpung hari ini #JumatBerkah, sedekah bisa nambah pahala yang luar biasa loh! Jangan lupa juga untu…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:43
1932,"RT @MySumatera: Udah nonton MV terbaru @NOAH_ID yang Menghapus Jejakmu gengs?✨

Keren kali lah ah gak ada obat 💕

Langsung meluncur ke Yout…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:38
1933,"RT @MySumatera: Seleb dengan tweet-tweet impiannya dulu, sampai mereka wujudkan sendiri di masa depan✨

Yuk jangan takut untuk bermimpi, te…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:36
1934,"Meskipun weekend masih 3 hari lagi, tetap semangat kerjanya ya. Istirahat duluu sambil nonton netflix pake  IndiHom… https://t.co/CMBsyeNbkM",dianayutitisar1,"Semarang, Jawa Tengah",2022-01-26 04:12:35
1935,"RT @MySumatera: Inilah para pemenang #TweetAway Minggu ini! ✨

Pada banyak yang salah karena gak itung kotak yang didalam, baik yang lurus…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:31
1936,"RT @MySumatera: Semangat Pagi Gengs! 🔥

Yok Senin musti semangat kayak Kak Seto nih 70 TAHUN rasa 20 Tahun.. ✨

Apa rencana kamu untuk ming…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:28
1937,"RT @MySumatera: Well said, Kinan✨

Jangan lupa untuk nonton Layangan Putus dengan langganan WeTV-iflix dan nonton langsung dari IndiHome TV…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:25
1938,"RT @MySumatera: Spill dong HP jadul kamu di bawah 😆

#IndiHome #InternetnyaIndonesia #WhenWeWereYoung #Anak90an #Nostalgia https://t.co/uqG…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:21
1939,"RT @MySumatera: Selamat Hari Gizi Nasional Gengs!✨

Yuk mulai makan sehat dari sekarang biar bisa kayak kak Seto kemarin🔥

#HariGiziNasiona…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:19
1940,"RT @UseeTVcom: Jadwal pertandingan BRI Liga 1 pekan ini. Klub siapa nih jagoan kamu?

👉🏻 28-29 Januari 2022
⚽️ UseeSports

📱Tersedia di apl…",F1MotoGPESCGirl,,2022-01-26 04:12:18
1941,"RT @MySumatera: Sempat pakai wartel dulu pas nunggu jemputan pulang les sekolah... perkara belum dapat HP waktu SMP...

Kamu dulu udah pern…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:12:16
1942,"Perbaikan Bioskop
#IndiHome #AktivitasTanpaBatas https://t.co/nRdfUXcNPG",JefriHandri,,2022-01-26 04:11:56
1943,"RT @MySumatera: Lets go do a #TweetAway✨

Letsgo ramein #Giveaway minggu ini! Tinggal reply jawabannya di tweet dan dapatkan total Rp 150K…",itsvelisa,"Tangerang, Indonesia",2022-01-26 04:11:53
1944,"Liga 1 sdh memasuki matchweek 22. Jangan lewatkan, 26 - 29 Januari 2022, Channel UseeSports. Aktifkan minipack Indi… https://t.co/ufTX8Ktd5p",AkuAzza3,Telkom Surabaya Utara,2022-01-26 04:11:50
1945,"Salah satu cara bahagia adalah dengan bersyukur. Bersyukur atas segala pencaipaian saat ini, bersyukur atas segala… https://t.co/xtuWnFr2nh",santihendarso,Semarang,2022-01-26 04:11:47
1946,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/jD7ICDKxs8,santihendarso,Semarang,2022-01-26 04:11:02
1947,"Meskipun weekend masih 3 hari lagi, tetap semangat kerjanya ya. Istirahat duluu sambil nonton netflix pake  IndiHom… https://t.co/z1dD3ncl5G",santihendarso,Semarang,2022-01-26 04:10:23
1948,Ini gimana ceritanya tiba2 upgrade speed woy @IndiHome,jokosu_10,+62,2022-01-26 04:09:46
1949,"@Rudisirudi1 Hai, Kak Rudi.
Terima kasih atas apresiasinya dan selalu menjadi pelanggan setia IndiHome, selamat men… https://t.co/cVIEObD7Ve",IndiHomeCare,Indonesia,2022-01-26 04:09:15
1950,"Telkom Click kembali hadir sebagai bentuk kesiapan kerja insan TelkomGroup. Pada Telkom Click 2022, seluruh BOE aka… https://t.co/lV4RyjH5zG",Maxirahmath29,Palu sulawesi tengah,2022-01-26 04:09:04
1951,"APAAN ANJIR KOK CONNECTION FAILS, INDIHOME GAJELAS",Hxavenlys,𝐈𝐍𝐓𝐏-𝐓,2022-01-26 04:08:33
1952,"Internet aman dan lancar dengan Upgrade speed
#AktivitasTanpaBatas 
#IndiHome 
#kitabisa https://t.co/7HKVgPYIWx",amikagege24,,2022-01-26 04:07:41
1953,Indihome gembel akzkakzkka,Emilylysh,,2022-01-26 04:07:29
1954,"dijaman sekrang masih ada yang seperti ini bermodus rehabilitasi padahal nyiksa:'), pdhl sekarang jamannya internet… https://t.co/z5IKRE3VLF",Qfly_Mu,"Kota Palu, Sulawesi Tengah",2022-01-26 04:06:18
1955,"IndiHome smart, bisa d akses lewat smartphone.  Benar-benar pilihan smart. 
#InternetnyaIndonesia… https://t.co/5mL5CMpInk",RudiEling11,Semarang,2022-01-26 04:06:05
1956,"Jadwal pertandingan BRI Liga 1 pekan ini. Klub siapa nih jagoan kamu?

👉🏻 28-29 Januari 2022
⚽️ UseeSports

📱Tersed… https://t.co/xRSYfq4vy0",UseeTVcom,Indonesia,2022-01-26 04:04:55
1957,bad ad crazy nie gaada di tvn indihome yach?,ditanyainkok,,2022-01-26 04:03:24
1958,"RT @CNNIndonesia: Di rumah makin betah dengan langganan minipack Inditainment 1 @IndiHome

Sobat bisa temukan berbagai macam tayangan hibur…",akmalarif90,Malaysia,2022-01-26 04:02:21
1959,me when indihome bertingkah https://t.co/LgVIRHBwMU,yiikjun,女 • ID/EN/한,2022-01-26 04:00:56
1960,"Di rumah makin betah dengan langganan minipack Inditainment 1 @IndiHome

Sobat bisa temukan berbagai macam tayangan… https://t.co/Xfxrd2Nwxc",CNNIndonesia,,2022-01-26 04:00:00
1961,"@telkomkti Selamat hari gizi nasional 🤍
otw searching dan googling pake indihome biar lancar ✨",tiarajasmineee,Kota Makassar,2022-01-26 03:59:52
1962,"RT @MySumatera: Udah nonton MV terbaru @NOAH_ID yang Menghapus Jejakmu gengs?✨

Keren kali lah ah gak ada obat 💕

Langsung meluncur ke Yout…",vnyfe,"Tangerang, Banten",2022-01-26 03:58:59
1963,Biar seru ikutan kuis tes fokus mata nih 🧐 https://t.co/5kAqJZGs7L,trivansekorata,,2022-01-26 03:58:59
1964,"Dengan @IndiHomeCare makin gercep
#telkomjabar 
#AktivitasTanpaBatas 
#IndiHome https://t.co/xbsbibnhJX",tielumphd,"Bandung Wetan, Indonesia",2022-01-26 03:58:31
1965,"@NaySulthanRaja Hai, Kak Nay, tentunya dong, Kak. IndiHome terus mengupayakan memberikan pelayanan yang terbaik dem… https://t.co/UNfDoxoCNu",IndiHomeCare,Indonesia,2022-01-26 03:58:24
1966,"Udah hari rabu aja nih. Awalai hari ini dengan semangat! walaupun sekolah udah PTM 100%, tapi tetap harus belajar o… https://t.co/4doud8fuuI",sagita_ersa,Kalimantan utara,2022-01-26 03:57:16
1967,"awali hari mu dengan semangat, karena mengais rejeki itu tetap optimis,seperti hal nya indihome yg always optimis m… https://t.co/LJal5XMA99",kiranadew_,Semarang,2022-01-26 03:57:11
1968,"@MySumatera Telur #Indihome #InternetnyaIndonesia #BerjuangTanpaBatas 
ikutan yuk @itsvelisa @jantitjendana @SitiSannah",vnyfe,"Tangerang, Banten",2022-01-26 03:56:43
1969,"RT @MySumatera: Semangat Pagi Gengs! 🔥

Yok Senin musti semangat kayak Kak Seto nih 70 TAHUN rasa 20 Tahun.. ✨

Apa rencana kamu untuk ming…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:31
1970,"RT @MySumatera: Well said, Kinan✨

Jangan lupa untuk nonton Layangan Putus dengan langganan WeTV-iflix dan nonton langsung dari IndiHome TV…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:28
1971,"RT @telkomkti: Selamat Hari Gizi Nasional 2022!👏

Saat ini kesehatan adalah hal yang paling penting, jadi Sobat perlu sering-sering searchi…",tiarajasmineee,Kota Makassar,2022-01-26 03:56:27
1972,"RT @MySumatera: Spill dong HP jadul kamu di bawah 😆

#IndiHome #InternetnyaIndonesia #WhenWeWereYoung #Anak90an #Nostalgia https://t.co/uqG…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:22
1973,"RT @MySumatera: Selamat Hari Gizi Nasional Gengs!✨

Yuk mulai makan sehat dari sekarang biar bisa kayak kak Seto kemarin🔥

#HariGiziNasiona…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:18
1974,"RT @MySumatera: Sempat pakai wartel dulu pas nunggu jemputan pulang les sekolah... perkara belum dapat HP waktu SMP...

Kamu dulu udah pern…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:13
1975,"RT @MySumatera: Lets go do a #TweetAway✨

Letsgo ramein #Giveaway minggu ini! Tinggal reply jawabannya di tweet dan dapatkan total Rp 150K…",vnyfe,"Tangerang, Banten",2022-01-26 03:56:04
1976,"RT @MySumatera: Lets go do a #TweetAway✨

Letsgo ramein #Giveaway minggu ini! Tinggal reply jawabannya di tweet dan dapatkan total Rp 150K…",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:56:01
1977,Indihome piye cah?,hhsahal,Jakarta,2022-01-26 03:55:36
1978,"@MySumatera Telur, karena jika sdh dipecahkan &amp; diambil isi dlm cangkangnya bisa diolah mnjdi berbagai makanan yg b… https://t.co/IxxnmD3Zo6",FirnandoIrin,"Martapura, Sumatera Selatan",2022-01-26 03:55:19
1979,"Jadwal pertandingan BRI Liga 1 kembali lagi pekan ini. Klub mana jagoan kamu?

26 Januari 2022
UseeSports

PonselTe… https://t.co/UlAJ74vYYw",Olla_widya,"Kota Sukabumi, Jawa Barat",2022-01-26 03:55:07
1980,Berencana Pasang WiFi Indihome? Simak Dulu Nih Harga Paket Wifi Terkini https://t.co/FMSufrMDJK lewat @tribunjualbeli,TribunJualBeli,Indonesia,2022-01-26 03:55:05
1981,"Salah satu cara bahagia adalah dengan bersyukur. Bersyukur atas segala pencaipaian saat ini, bersyukur atas segala… https://t.co/0oGdRhSXt5",kiranadew_,Semarang,2022-01-26 03:54:27
1982,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/bzRvmDrkT1,kiranadew_,Semarang,2022-01-26 03:53:40
1983,"Hari ini kerja happy banget, target akhir bulan sudah tercapai, temen kantor pada seru semua, dan juga internet ind… https://t.co/O1l8coE7PS",Amacheesy,SUKABUMI ,2022-01-26 03:53:38
1984,"Meskipun weekend masih 3 hari lagi, tetap semangat kerjanya ya. Istirahat duluu sambil nonton netflix pake  IndiHom… https://t.co/8Dbi6LzStP",kiranadew_,Semarang,2022-01-26 03:53:16
1985,"Tanggal-tanggal di mana kepengen jajan online, tapi saldo di m-banking berkata tidak

Sabar ya Sobat, beberapa hari… https://t.co/VciVBCceRj",Olla_widya,"Kota Sukabumi, Jawa Barat",2022-01-26 03:52:36
1986,"Progres ke pelanggan

#IndiHome #AktivitasTanpaBatas https://t.co/CxOf540gwS",bayunugrohoo96,,2022-01-26 03:52:22
1987,"Solusi internetan makin ngebut buat Kamu yang punya beragam #AktivitasTanpaBatas!

Melalui add-on Upgrade Speed, Ka… https://t.co/xcByuJiPt7",Olla_widya,"Kota Sukabumi, Jawa Barat",2022-01-26 03:51:34
1988,Min @IndiHome ini saya sudah laporan dari 3hari yang lalu tapi tidak ada tanggapan sama sekali. Wifi drumah saya ko… https://t.co/DnL9ou7Olg,audityangguni,"Jakarta Capital Region, Indonesia",2022-01-26 03:51:09
1989,"Proses tarik ulang

#IndiHome #AktivitasTanpaBatas https://t.co/ivzlHXLSzA",bayunugrohoo96,,2022-01-26 03:51:09
1990,"Dari pengalamanku selama ini, komplain indihome via @indihomecare itu gercep banget yaa",NaySulthanRaja,"Bandung Wetan, Indonesia",2022-01-26 03:50:50
1991,"Di USee Store IndiHome, maen Game untuk semua keluarga. 
#InternetnyaIndonesia 
#AktivitasTanpaBatas https://t.co/jH0MNRQBFS",AgusNug1995,Semarang,2022-01-26 03:50:31
1992,"Brifing pagi

#IndiHome #AktivitasTanpaBatas https://t.co/sLZ1lbmGZR",bayunugrohoo96,,2022-01-26 03:50:27
1993,Mengawali pagi hari ini dengan streaming music di youtube pakai jaringan indihome di kantor https://t.co/w7t5c6NmQ2,Anugrah72768202,"Kota Makassar, Sulawesi Selata",2022-01-26 03:50:14
1994,"Meskipun weekend masih 3 hari lagi, tetap semangat kerjanya ya. Istirahat duluu sambil nonton netflix pake  IndiHom… https://t.co/w5oei7FbuJ",bayua8843,"Semarang Timur, Indonesia",2022-01-26 03:50:06
1995,"Progres ke pelanggan

#Indihome #AktivitasTanpaBatas https://t.co/wVfW5tAHRh",bayunugrohoo96,,2022-01-26 03:50:01
1996,"RT @indihomeborneo: Sebagai #InternetnyaIndonesia, IndiHome bertujuan mengimplementasikan misi 3C yakni Connectivity, dengan melakukan peme…",Saputraa_Bagus,"Kalimantan Selatan, Indonesia",2022-01-26 03:49:53
1997,"Jawabannya :
1. sobat
2. jaringan
3. indonesia
4. internet
5. teknisi
#Indihome #AktivitasTanpaBatas https://t.co/EwAsCWkWgj",Olla_widya,"Kota Sukabumi, Jawa Barat",2022-01-26 03:48:24
1998,"menemani kerjaan pagi ini play vidio inspiratif, yg tentunya dengan indihome, tidak mikir kuota internet lagi, past… https://t.co/8GoS6DTaEQ",hennymaulidinn,"Semarang, Jawa Tengah",2022-01-26 03:47:07
1999,"RT @IndiHome: Solusi internetan makin ngebut buat Kamu yang punya beragam #AktivitasTanpaBatas!

Melalui add-on Upgrade Speed, Kamu bebas u…",NadineAudya,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:46:31
2000,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/uNS0E7uzjm,tessafikri4,"Yogyakarta, Indonesia",2022-01-26 03:45:49
2001,"RT @IndiHome: Hari Rabu, saatnya Mimin bikin Kamu ngga kelabu, dengan ikutan kuis ini, biar lebih seru!

Yuk, langsung quote retweet jawaba…",NadineAudya,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:45:24
2002,"Salah satu cara bahagia adalah dengan bersyukur. Bersyukur atas segala pencaipaian saat ini, bersyukur atas segala… https://t.co/Pr2owC4pnb",hennymaulidinn,"Semarang, Jawa Tengah",2022-01-26 03:45:05
2003,"RT @indihomejkt: Hai Sobat IndiHome

Jangan lupa HARI INI, bincang Psikologi dengan kak @Ayankirma yang membahas seputar Tips Awal Tahun Ba…",NadineAudya,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:44:55
2004,"Buka HP main game?
Buka HP belajar di IndiHome Study?
Belajar jadi makin rajin nih buat persiapan ikutan KIGP 2022… https://t.co/cjvP7kWlXU",externity_k,"Tarakan, Kalimantan Utara",2022-01-26 03:44:52
2005,"@hasyimiah99 @IndiHome Hai, Kak Mia. Maaf atas akses yang kurang maksimal ya. Guna dibantu pengecekan lebih lanjut,… https://t.co/YaPdn5aMWK",IndiHomeCare,Indonesia,2022-01-26 03:44:50
2006,"Biar seru ikutan jawab juga
Indonesia, sobat, jaringan, Internet 😛 https://t.co/PDYDAyqZ1y",fuyunoosuke,Home sweet home,2022-01-26 03:44:46
2007,"Udah hari rabu aja nih. Awalai hari ini dengan semangat! walaupun sekolah udah PTM 100%, tapi tetap harus belajar o… https://t.co/i6WXr0wj6m",amikagege24,,2022-01-26 03:44:40
2008,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/3TOv9bSeaP,externity_k,"Tarakan, Kalimantan Utara",2022-01-26 03:44:38
2009,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/UhuA3mE9Kq,hennymaulidinn,"Semarang, Jawa Tengah",2022-01-26 03:44:14
2010,"Meskipun weekend masih 3 hari lagi, tetap semangat kerjanya ya. Istirahat duluu sambil nonton netflix pake  IndiHom… https://t.co/AoP982eyz6",hennymaulidinn,"Semarang, Jawa Tengah",2022-01-26 03:43:49
2011,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/xVXin1Zgpt,externity_k,"Tarakan, Kalimantan Utara",2022-01-26 03:43:21
2012,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/It1Tf9Bp6V",externity_k,"Tarakan, Kalimantan Utara",2022-01-26 03:43:13
2013,"RT @IndiHome: Hari Rabu, saatnya Mimin bikin Kamu ngga kelabu, dengan ikutan kuis ini, biar lebih seru!

Yuk, langsung quote retweet jawaba…",RinaSulistyawa7,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:42:45
2014,"Hari ini kerja happy banget, target akhir bulan sudah tercapai, temen kantor pada seru semua, dan juga internet ind… https://t.co/YaR4rzjvQ8",Olla_widya,"Kota Sukabumi, Jawa Barat",2022-01-26 03:42:35
2015,"RT @IndiHome: Solusi internetan makin ngebut buat Kamu yang punya beragam #AktivitasTanpaBatas!

Melalui add-on Upgrade Speed, Kamu bebas u…",RinaSulistyawa7,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:41:54
2016,"Jawabannya sobat, internet, Indonesia. Bener kan min 😆 seru yok guys jawab https://t.co/TqVJH7QY7A",catciakat,,2022-01-26 03:41:30
2017,"RT @indihomejkt: Hai Sobat IndiHome

Jangan lupa HARI INI, bincang Psikologi dengan kak @Ayankirma yang membahas seputar Tips Awal Tahun Ba…",RinaSulistyawa7,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:38:04
2018,"Siip ae indihome ga sehat"", malah tambah sakit :( https://t.co/cH1u2pG61k",mohamirulhud,Indonesia,2022-01-26 03:37:02
2019,RT @TelkomIndonesia: IndiHome terus berkomitmen menjadi window of entertainment terlengkap dengan hiburan digital kelas dunia demi memberik…,Mufliha28070762,,2022-01-26 03:35:54
2020,"RT @TelkomIndonesia: Spesial bulan ini, Sobat dapat menikmati 26 turnamen HSBC BWF World Tour Super 500: Yonex Sunrise India Open Tournamen…",Mufliha28070762,,2022-01-26 03:35:52
2021,"@IndiHome kok belakangan ini suka aneh ya koneksi ke WD my cloud. Sering sekali offline, saya pindahkan ke koneksi selain indihome lancar",lexonisme,,2022-01-26 03:35:50
2022,"RT @TelkomIndonesia: Bersama SPOTV, IndiHome Hadirkan Tayangan Olahraga Terbaik Dunia https://t.co/50T95t8j5t",Mufliha28070762,,2022-01-26 03:35:49
2023,"@IndiHome @IndiHomeCare plis ini wifi tidak ada signal,gue lagi nonton anime",hasyimiah99,,2022-01-26 03:35:29
2024,RT @TelkomIndonesia: Suka dengan tontonan yang memacu adrenalin? Berarti Sobat harus berlangganan minipack IndiAction dari IndiHome TV! htt…,Mufliha28070762,,2022-01-26 03:33:22
2025,"Senang banget pakai @IndiHome kerjaan lancar, main game juga lancar. Matamu su! udah 3 hari Packet loss 40% keatas!… https://t.co/ALvhEqgzWc",JaegerRizki,,2022-01-26 03:33:02
2026,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/dnOfB7jIVF,gaya_taufan,"Semarang, Jawa Tengah",2022-01-26 03:32:57
2027,"RT @indihomeborneo: Sebagai #InternetnyaIndonesia, IndiHome bertujuan mengimplementasikan misi 3C yakni Connectivity, dengan melakukan peme…",fembrianawiwik,"Tarakan, Kalimantan Utara",2022-01-26 03:32:19
2028,Keinget jaman sd sering dibawain bekal sama mama cuma gatau resepnya 😭 untung ada IndiHome yang punya jaringan lanc… https://t.co/XeKCk4gS08,rizkakzir07,"Kota Semarang, Jawa Tengah",2022-01-26 03:32:08
2029,"@telkomkti Selamat hari Gizi Nasional.. 
Jangan lupa jaga kesehatan yaa, dapatkan update info kesehatan pakai Indihome mantull",Marmiati161,,2022-01-26 03:32:02
2030,"Disney + Hotstar kini hadir di IndiHome. 
#InternetnyaIndonesia 
#AktivitasTanpaBatas https://t.co/1Ma5D9foJJ",NoviMiranti1,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:31:24
2031,"Nonton Spiderman Homecoming dan tayangan Hollywood lainnya di Vidio dengan IndiHome! 

Yuk segera berlangganan Vidi… https://t.co/65jdgbYnbf",vidio,Indonesia,2022-01-26 03:30:11
2032,"RT @indihomejkt: Hai Sobat IndiHome

Jangan lupa HARI INI, bincang Psikologi dengan kak @Ayankirma yang membahas seputar Tips Awal Tahun Ba…",NoviMiranti1,"Jakarta Selatan, DKI Jakarta",2022-01-26 03:28:49
